,location,total_sqft,bath,price,bhk
5134,NGR Layout,1020.0,2.0,45.9,2
5135,NGR Layout,1105.0,2.0,49.73,2
5136,NGR Layout,1022.0,2.0,45.9,2
5137,NGR Layout,1020.0,2.0,45.0,2
5138,NGR Layout,1019.0,2.0,45.9,2
5139,NGR Layout,1020.0,2.0,46.0,2
5140,NGR Layout,1021.0,2.0,46.0,2
5141,NGR Layout,1021.0,2.0,45.9,2
5142,NRI Layout,1565.0,2.0,75.0,3
5143,NRI Layout,2500.0,5.0,130.0,5
5144,NRI Layout,1125.0,2.0,45.56,2
5145,NRI Layout,2150.0,4.0,115.0,4
5146,NRI Layout,1250.0,2.0,75.0,2
5147,NRI Layout,1789.0,3.0,75.0,3
5148,NRI Layout,1731.0,3.0,64.11,3
5149,NRI Layout,2400.0,2.0,125.0,2
5150,NRI Layout,2700.0,5.0,95.75,4
5151,Nagadevanahalli,1080.0,2.0,39.0,2
5152,Nagadevanahalli,1090.0,2.0,36.0,2
5153,Nagadevanahalli,1250.0,2.0,65.0,3
5154,Nagadevanahalli,2400.0,2.0,135.0,2
5155,Nagadevanahalli,1240.0,2.0,65.0,3
5156,Nagadevanahalli,1240.0,2.0,65.0,3
5157,Naganathapura,1001.0,2.0,33.03,2
5158,Naganathapura,1103.0,2.0,55.0,2
5159,Naganathapura,1143.0,2.0,62.0,2
5160,Naganathapura,2260.0,3.0,80.0,2
5161,Naganathapura,600.0,1.0,33.0,1
5162,Naganathapura,1451.0,3.0,68.0,3
5163,Naganathapura,1200.0,1.0,39.82,1
5164,Nagappa Reddy Layout,1209.0,2.0,50.0,2
5165,Nagappa Reddy Layout,1100.0,2.0,43.5,2
5166,Nagappa Reddy Layout,1495.0,2.0,65.0,3
5167,Nagappa Reddy Layout,1820.0,3.0,79.5,3
5168,Nagappa Reddy Layout,1350.0,3.0,60.0,3
5169,Nagappa Reddy Layout,1495.0,2.0,70.0,3
5170,Nagarbhavi,1630.0,2.0,98.0,3
5171,Nagarbhavi,1350.0,3.0,150.0,3
5172,Nagarbhavi,1200.0,2.0,150.0,2
5174,Nagarbhavi,2400.0,3.0,160.0,3
5175,Nagarbhavi,884.0,2.0,36.0,1
5176,Nagarbhavi,1055.0,2.0,55.0,2
5178,Nagarbhavi,1223.0,2.0,60.0,2
5179,Nagarbhavi,956.0,2.0,49.0,2
5181,Nagarbhavi,1200.0,2.0,150.0,2
5182,Nagarbhavi,1400.0,2.0,85.0,3
5184,Nagarbhavi,1145.0,2.0,40.0,2
5185,Nagarbhavi,710.0,2.0,40.0,1
5187,Nagarbhavi,1212.0,2.0,50.0,2
5188,Nagarbhavi,1020.0,2.0,55.0,2
5190,Nagarbhavi,1120.0,2.0,53.0,2
5192,Nagarbhavi,1146.0,2.0,50.0,2
5194,Nagarbhavi,1190.0,2.0,63.0,2
5196,Nagarbhavi,1050.0,2.0,80.0,2
5197,Nagarbhavi,2500.0,3.0,180.0,5
5200,Nagarbhavi,1400.0,2.0,135.0,3
5202,Nagarbhavi,1100.0,2.0,46.2,2
5203,Nagarbhavi,1080.0,2.0,49.0,2
5204,Nagarbhavi,1800.0,3.0,180.0,4
5205,Nagarbhavi,1225.0,2.0,58.0,2
5206,Nagasandra,980.0,2.0,48.0,2
5207,Nagasandra,2400.0,4.0,145.0,4
5208,Nagasandra,7000.0,8.0,450.0,4
5209,Nagasandra,1650.0,3.0,95.0,3
5210,Nagasandra,1500.0,2.0,91.0,2
5211,Nagavara,400.0,1.0,14.0,1
5212,Nagavara,2172.65,3.0,120.0,4
5214,Nagavara,2319.0,3.0,180.0,3
5215,Nagavara,2430.0,4.0,180.0,3
5216,Nagavara,936.0,2.0,40.2,2
5217,Nagavara,1125.0,2.0,44.5,2
5218,Nagavara,1315.0,2.0,70.0,2
5219,Nagavara,1077.0,2.0,50.0,2
5220,Nagavara,2496.0,4.0,125.0,4
5221,Nagavara,1110.0,2.0,44.95,2
5222,Nagavara,1247.0,2.0,58.56,2
5223,Nagavarapalya,1392.0,2.0,99.0,2
5224,Nagavarapalya,705.0,1.0,52.5,1
5225,Nagavarapalya,1300.0,3.0,80.0,3
5226,Nagavarapalya,705.0,1.0,57.0,1
5227,Nagavarapalya,705.0,1.0,55.0,1
5228,Nagavarapalya,705.0,1.0,57.0,1
5229,Nagavarapalya,1335.0,2.0,110.0,2
5230,Nagavarapalya,1260.0,2.0,85.5,2
5231,Narayanapura,1308.0,2.0,89.04,2
5232,Narayanapura,1566.0,3.0,83.3,3
5233,Narayanapura,1485.0,3.0,85.0,3
5234,Narayanapura,1302.0,2.0,69.1,2
5235,Narayanapura,1308.0,2.0,89.04,2
5236,Narayanapura,2357.0,3.0,135.0,3
5237,Narayanapura,2357.0,3.0,135.0,3
5238,Narayanapura,1469.0,2.0,99.14,2
5239,Neeladri Nagar,1053.0,2.0,45.0,2
5240,Neeladri Nagar,1363.0,2.0,68.0,2
5241,Neeladri Nagar,2556.0,3.0,133.0,3
5242,Neeladri Nagar,674.0,1.0,21.0,1
5243,Neeladri Nagar,527.0,1.0,26.0,1
5244,Neeladri Nagar,1167.0,2.0,38.0,3
5245,Neeladri Nagar,1060.0,2.0,35.0,2
5246,Neeladri Nagar,640.0,1.0,20.5,1
5247,Neeladri Nagar,4000.0,12.0,160.0,10
5248,Neeladri Nagar,1105.0,2.0,30.0,2
5249,Neeladri Nagar,1100.0,2.0,30.0,2
5250,Neeladri Nagar,2111.0,3.0,103.0,3
5251,Nehru Nagar,1775.0,3.0,110.0,3
5252,Nehru Nagar,2363.0,5.0,120.0,4
5253,Nehru Nagar,2342.0,3.0,115.0,4
5254,Nehru Nagar,967.0,2.0,41.1,2
5255,Nehru Nagar,1374.0,3.0,72.0,3
5256,Nehru Nagar,1674.0,3.0,90.0,3
5257,Nehru Nagar,1269.0,2.0,63.0,3
5258,Nehru Nagar,1100.0,2.0,50.0,2
5259,Nehru Nagar,1674.0,3.0,81.0,3
5260,OMBR Layout,2420.0,3.0,185.0,3
5261,OMBR Layout,1078.0,2.0,65.0,2
5262,OMBR Layout,1101.0,2.0,65.5,2
5263,OMBR Layout,1041.0,2.0,65.5,2
5264,OMBR Layout,1300.0,2.0,80.0,2
5265,OMBR Layout,1085.0,2.0,64.0,2
5266,OMBR Layout,1855.0,3.0,145.0,3
5267,OMBR Layout,1050.0,2.0,48.0,2
5269,OMBR Layout,1165.0,2.0,88.5,2
5270,OMBR Layout,1101.0,2.0,66.0,2
5271,OMBR Layout,3400.0,4.0,275.0,4
5273,Old Airport Road,2732.0,4.0,204.0,4
5275,Old Airport Road,3356.0,4.0,251.0,4
5276,Old Airport Road,1206.0,2.0,75.0,2
5277,Old Airport Road,2774.0,4.0,207.0,4
5278,Old Airport Road,2690.0,4.0,191.0,4
5279,Old Airport Road,2690.0,4.0,199.0,4
5280,Old Airport Road,1655.0,2.0,97.65,2
5281,Old Airport Road,1075.0,2.0,60.0,2
5282,Old Airport Road,1858.0,2.0,167.0,3
5283,Old Airport Road,1150.0,2.0,90.0,2
5284,Old Airport Road,2690.0,4.0,191.0,4
5285,Old Airport Road,2658.0,5.0,187.0,4
5286,Old Airport Road,946.0,2.0,58.0,2
5287,Old Airport Road,2774.0,4.0,208.0,4
5288,Old Airport Road,2774.0,4.0,208.0,4
5289,Old Airport Road,3200.0,4.0,280.0,4
5290,Old Airport Road,2690.0,4.0,201.0,4
5291,Old Airport Road,1145.0,2.0,75.0,2
5292,Old Airport Road,2732.0,4.0,194.0,4
5293,Old Airport Road,2658.0,5.0,189.0,4
5294,Old Airport Road,2774.0,4.0,197.0,4
5295,Old Airport Road,3496.0,4.0,262.0,4
5296,Old Airport Road,2774.0,4.0,197.0,4
5297,Old Airport Road,2732.0,4.0,204.0,4
5298,Old Airport Road,1798.0,3.0,150.0,3
5299,Old Airport Road,2774.0,4.0,208.0,4
5300,Old Airport Road,1184.0,2.0,78.0,2
5301,Old Airport Road,3504.0,4.0,262.0,4
5302,Old Airport Road,1055.0,2.0,75.0,2
5303,Old Madras Road,1425.0,2.0,94.0,3
5304,Old Madras Road,3715.0,6.0,224.5,4
5307,Old Madras Road,935.0,2.0,45.0,2
5309,Old Madras Road,1720.0,3.0,100.0,3
5310,Old Madras Road,1200.0,2.0,72.0,2
5311,Old Madras Road,1225.0,2.0,53.55,2
5312,Old Madras Road,1100.0,2.0,70.0,2
5313,Old Madras Road,2760.0,5.0,157.0,3
5314,Old Madras Road,1171.0,2.0,75.0,2
5315,Old Madras Road,935.0,2.0,45.0,2
5316,Old Madras Road,4500.0,7.0,294.0,5
5318,Old Madras Road,1065.0,2.0,47.86,2
5319,Old Madras Road,2010.0,3.0,125.0,4
5321,Old Madras Road,1480.0,2.0,84.0,3
5322,Old Madras Road,2990.0,5.0,210.0,3
5323,Old Madras Road,1210.0,2.0,74.0,2
5324,Old Madras Road,1171.0,2.0,72.0,2
5326,Old Madras Road,1480.0,3.0,95.0,3
5328,Old Madras Road,1210.0,2.0,80.0,2
5329,Old Madras Road,1859.0,3.0,121.0,3
5330,Old Madras Road,2990.0,5.0,173.0,3
5333,Old Madras Road,2300.0,3.0,142.0,3
5335,Old Madras Road,1210.0,2.0,80.0,2
5336,Old Madras Road,1210.0,2.0,77.0,2
5337,Old Madras Road,5020.0,7.0,287.0,5
5339,Old Madras Road,1330.0,2.0,74.0,2
5340,Old Madras Road,1720.0,3.0,106.0,3
5341,Old Madras Road,2640.0,5.0,150.0,3
5342,Old Madras Road,2990.0,3.0,170.0,3
5344,Old Madras Road,1171.0,2.0,73.0,2
5345,Old Madras Road,1630.0,3.0,110.0,3
5346,Old Madras Road,1165.0,2.0,52.0,2
5347,Old Madras Road,2640.0,2.0,170.0,2
5348,Old Madras Road,1165.0,2.0,51.42,2
5349,Other,2770.0,4.0,290.0,3
5354,Other,1500.0,2.0,185.0,2
5355,Other,840.0,2.0,45.0,2
5356,Other,4395.0,3.0,240.0,3
5357,Other,2511.0,3.0,205.0,3
5358,Other,1660.0,2.0,105.0,3
5360,Other,1200.0,2.0,65.0,2
5361,Other,1200.0,3.0,90.0,3
5365,Other,782.0,2.0,55.68,2
5366,Other,1800.0,3.0,120.0,3
5367,Other,1413.0,2.0,75.0,3
5368,Other,945.0,2.0,54.0,2
5369,Other,1870.0,3.0,110.0,3
5370,Other,1260.0,2.0,85.05,3
5372,Other,2795.0,4.0,235.0,3
5374,Other,1904.0,3.0,150.0,3
5375,Other,2000.0,3.0,175.0,3
5376,Other,1425.0,2.0,75.0,3
5378,Other,1500.0,3.0,100.0,3
5380,Other,1783.0,3.0,115.0,3
5381,Other,912.0,2.0,70.0,3
5384,Other,1580.0,3.0,100.0,3
5385,Other,1415.0,3.0,78.0,3
5387,Other,2405.0,4.0,260.0,3
5388,Other,1500.0,2.0,115.0,2
5393,Other,1060.0,2.0,60.0,2
5394,Other,2600.0,8.0,180.0,8
5396,Other,1285.0,2.0,72.5,2
5397,Other,4050.0,3.0,280.0,3
5400,Other,1280.0,2.0,69.0,2
5401,Other,3045.0,3.0,170.0,3
5404,Other,900.0,2.0,110.0,2
5409,Other,1560.0,3.0,115.0,3
5413,Other,1645.0,3.0,95.0,3
5414,Other,1200.0,2.0,79.0,2
5416,Other,1350.0,2.0,140.0,3
5417,Other,1800.0,3.0,150.0,3
5419,Other,1762.0,3.0,125.0,3
5420,Other,950.0,2.0,50.0,2
5421,Other,1200.0,3.0,90.0,3
5427,Other,2150.0,4.0,240.0,3
5430,Other,3309.0,4.0,325.0,4
5431,Other,5000.0,9.0,360.0,11
5433,Other,1150.0,2.0,126.0,2
5436,Other,1200.0,2.0,74.0,2
5439,Other,1753.0,3.0,120.0,3
5440,Other,1000.0,2.0,53.0,2
5441,Other,720.0,2.0,45.0,2
5444,Other,700.0,1.0,41.0,1
5446,Other,1595.0,3.0,115.0,3
5447,Other,1353.0,2.0,110.0,2
5448,Other,1200.0,2.0,85.0,1
5451,Other,1325.0,2.0,90.0,3
5454,Other,1056.0,2.0,80.0,2
5456,Other,1600.0,3.0,86.0,3
5458,Other,1544.0,3.0,120.0,3
5459,Other,1200.0,2.0,65.0,2
5460,Other,540.0,1.0,36.0,1
5461,Other,1578.0,3.0,180.0,3
5463,Other,1600.0,2.0,115.0,2
5464,Other,416.0,1.0,18.5,1
5467,Other,834.0,1.0,60.0,1
5468,Other,1125.0,4.0,70.0,3
5469,Other,3000.0,5.0,260.0,4
5470,Other,2160.0,5.0,250.0,6
5472,Other,469.0,1.0,25.0,1
5477,Other,1630.0,2.0,200.0,2
5479,Other,1200.0,2.0,70.0,3
5480,Other,1350.0,3.0,77.0,3
5481,Other,4046.0,4.0,445.0,4
5482,Other,1180.0,2.0,78.34,3
5483,Other,1355.0,2.0,115.0,2
5484,Other,600.0,1.0,50.0,1
5485,Other,1875.0,3.0,165.0,3
5488,Other,1750.0,3.0,120.0,3
5491,Other,1092.0,2.0,98.5,3
5497,Other,425.0,1.0,20.03,1
5499,Other,600.0,1.0,60.0,1
5500,Other,1468.0,2.0,140.0,2
5501,Other,4300.0,5.0,550.0,4
5503,Other,775.0,2.0,55.0,2
5506,Other,1352.0,3.0,135.0,3
5508,Other,1976.0,3.0,184.0,3
5509,Other,5500.0,4.0,600.0,4
5510,Other,1200.0,3.0,95.0,3
5513,Other,1180.0,2.0,69.0,2
5514,Other,686.0,1.0,17.0,1
5515,Other,1500.0,4.0,180.0,4
5517,Other,1282.0,2.0,87.0,2
5519,Other,1500.0,2.0,95.0,3
5520,Other,1300.0,1.0,115.0,2
5521,Other,530.0,1.0,20.0,1
5522,Other,1350.0,2.0,80.0,2
5525,Other,1141.0,2.0,62.0,2
5528,Other,950.0,1.0,40.0,1
5534,Other,1480.0,3.0,90.0,3
5535,Other,1600.0,3.0,90.0,3
5536,Other,1500.0,3.0,115.0,3
5537,Other,1824.0,3.0,125.0,3
5538,Other,750.0,1.0,56.25,1
5545,Other,6000.0,5.0,400.0,4
5546,Other,2400.0,3.0,170.0,3
5548,Other,1500.0,2.0,98.0,3
5549,Other,3095.0,3.0,350.0,3
5551,Other,1200.0,1.0,28.0,1
5552,Other,1500.0,3.0,100.0,3
5554,Other,1560.0,5.0,145.0,5
5556,Other,1560.0,3.0,188.0,3
5558,Other,485.0,1.0,15.0,1
5564,Other,1200.0,3.0,130.0,3
5565,Other,1050.0,2.0,67.0,2
5566,Other,1596.0,3.0,105.0,3
5569,Other,1200.0,3.0,85.0,3
5570,Other,1132.0,2.0,67.0,2
5572,Other,1515.0,3.0,88.0,3
5575,Other,1380.0,2.0,80.0,2
5578,Other,4346.0,5.0,500.0,4
5580,Other,2200.0,3.0,187.0,3
5581,Other,3329.0,3.0,330.0,3
5582,Other,3600.0,4.0,300.0,4
5583,Other,3500.0,3.0,450.0,4
5585,Other,1093.0,2.0,65.0,2
5587,Other,1535.0,3.0,95.0,3
5589,Other,1100.0,2.0,62.7,2
5592,Other,2197.0,4.0,280.0,3
5594,Other,1600.0,3.0,172.0,4
5595,Other,1450.0,2.0,85.0,3
5596,Other,2000.0,3.0,166.0,4
5600,Other,1756.0,3.0,100.0,3
5601,Other,1532.0,3.0,92.0,3
5602,Other,1650.0,3.0,110.0,3
5603,Other,1200.0,2.0,66.0,2
5605,Other,1525.0,2.0,122.0,3
5609,Other,2400.0,3.0,200.0,4
5610,Other,1000.0,2.0,130.0,2
5612,Other,3040.0,1.0,180.0,2
5614,Other,1390.0,3.0,120.0,3
5615,Other,1135.0,2.0,68.0,2
5616,Other,900.0,2.0,55.0,2
5620,Other,2500.0,3.0,250.0,3
5624,Other,1269.72,2.0,68.0,2
5625,Other,1168.0,3.0,70.0,3
5627,Other,2100.0,4.0,155.0,4
5629,Other,1515.0,3.0,93.93,3
5634,Other,2700.0,4.0,214.0,6
5635,Other,2000.0,3.0,210.0,3
5636,Other,2400.0,4.0,300.0,5
5637,Other,1760.0,3.0,176.0,3
5638,Other,595.0,1.0,42.0,1
5643,Other,1170.0,2.0,86.0,2
5644,Other,2200.0,4.0,235.0,4
5652,Other,1650.0,3.0,175.0,3
5654,Other,1670.0,3.0,91.86,3
5658,Other,1250.0,2.0,80.0,3
5659,Other,1650.0,4.0,160.0,3
5660,Other,800.0,2.0,50.0,2
5661,Other,1225.0,2.0,150.0,2
5663,Other,3675.0,4.0,367.0,4
5664,Other,1200.0,2.0,150.0,2
5667,Other,1350.0,2.0,80.0,2
5669,Other,1614.0,3.0,110.0,3
5670,Other,1188.0,2.0,73.0,2
5671,Other,1480.0,3.0,90.0,3
5672,Other,680.0,2.0,42.0,2
5674,Other,955.0,2.0,53.55,2
5676,Other,2479.13,3.0,215.0,3
5677,Other,1100.0,2.0,106.0,2
5680,Other,1925.0,3.0,120.0,3
5681,Other,650.0,1.0,26.0,1
5683,Other,2000.0,3.0,207.0,3
5684,Other,1050.0,2.0,110.0,2
5691,Other,1685.0,2.0,110.0,3
5693,Other,1550.0,3.0,110.0,3
5694,Other,500.0,1.0,20.0,1
5696,Other,3155.0,4.0,370.0,3
5697,Other,1765.0,3.0,105.0,3
5698,Other,1265.0,2.0,70.0,2
5699,Other,1012.0,2.0,59.0,2
5700,Other,2045.0,4.0,154.0,3
5702,Other,2400.0,4.0,280.0,6
5703,Other,581.91,2.0,25.0,1
5704,Other,1158.0,2.0,85.0,3
5707,Other,4750.0,5.0,600.0,4
5708,Other,824.0,2.0,60.0,2
5709,Other,1340.0,2.0,100.0,3
5710,Other,1620.0,2.0,110.0,3
5711,Other,1533.0,3.0,115.0,3
5712,Other,1560.0,3.0,85.0,3
5714,Other,750.0,1.0,25.0,1
5715,Other,1375.0,2.0,85.0,3
5722,Other,1500.0,3.0,88.0,3
5724,Other,1140.0,2.0,76.0,2
5725,Other,1198.0,2.0,84.0,2
5726,Other,4000.0,4.0,520.0,4
5728,Other,1370.0,2.0,75.0,2
5731,Other,1000.0,1.0,55.0,2
5732,Other,1200.0,2.0,125.0,2
5736,Other,1050.0,1.0,70.0,1
5737,Other,1200.0,2.0,80.0,3
5745,Other,400.0,1.0,14.0,1
5747,Other,1575.0,4.0,150.0,5
5749,Other,4800.0,5.0,629.0,4
5750,Other,1200.0,2.0,70.0,2
5753,Other,1300.0,2.0,79.0,2
5755,Other,3500.0,4.0,350.0,4
5757,Other,1000.0,2.0,110.0,3
5758,Other,1942.0,3.0,102.0,3
5759,Other,1000.0,2.0,53.0,2
5764,Other,2400.0,3.0,260.0,3
5765,Other,1533.0,3.0,85.0,3
5768,Other,1452.55,2.0,110.0,2
5769,Other,2357.0,3.0,151.0,3
5770,Other,1170.0,2.0,105.0,2
5771,Other,1411.0,3.0,91.72,3
5773,Other,3095.0,3.0,375.0,3
5775,Other,1100.0,3.0,78.0,3
5777,Other,3600.0,4.0,365.0,4
5780,Other,1945.0,3.0,120.0,3
5782,Other,1650.0,3.0,165.0,3
5783,Other,1550.0,2.0,150.0,3
5785,Other,1150.0,2.0,75.0,3
5786,Other,1200.0,3.0,74.0,3
5787,Other,1229.0,3.0,86.03,3
5788,Other,1030.0,2.0,61.0,2
5789,Other,600.0,1.0,32.0,1
5790,Other,1165.0,2.0,135.0,2
5792,Other,1520.0,3.0,80.0,3
5793,Other,3000.0,4.0,240.0,4
5795,Other,1315.0,2.0,90.0,2
5796,Other,1210.0,2.0,72.0,2
5797,Other,11338.0,9.0,1000.0,6
5800,Other,1170.0,2.0,68.0,2
5801,Other,1600.0,2.0,110.0,2
5803,Other,1370.0,2.0,75.0,3
5806,Other,1700.0,3.0,97.0,3
5807,Other,1900.0,3.0,160.0,3
5809,Other,1100.0,2.0,75.0,2
5810,Other,1929.0,3.0,115.0,3
5811,Other,3161.0,4.0,214.0,4
5813,Other,3515.0,3.0,420.0,3
5815,Other,1100.0,2.0,70.0,2
5819,Other,700.0,1.0,41.0,1
5824,Other,3000.0,3.0,250.0,3
5825,Other,1100.0,2.0,61.0,2
5826,Other,1260.0,1.0,41.0,1
5827,Other,1500.0,1.0,37.5,1
5828,Other,600.0,1.0,17.0,1
5830,Other,1165.0,2.0,75.0,2
5831,Other,1272.0,4.0,75.0,3
5833,Other,1600.0,5.0,140.0,5
5835,Other,1000.0,2.0,65.0,3
5837,Other,1463.0,1.0,142.0,2
5839,Other,2401.0,3.0,185.0,3
5840,Other,1875.0,2.0,235.0,3
5842,Other,890.0,1.0,75.0,1
5845,Other,2400.0,3.0,290.0,3
5847,Other,1690.0,3.0,100.0,3
5850,Other,1350.0,2.0,90.0,2
5851,Other,1460.0,3.0,88.0,3
5852,Other,1685.0,3.0,95.0,3
5853,Other,800.0,1.0,52.0,1
5854,Other,4000.0,5.0,280.0,4
5856,Other,792.0,2.0,70.0,2
5858,Other,2400.0,5.0,235.0,5
5861,Other,461.82,1.0,31.7,1
5862,Other,1500.0,2.0,85.0,3
5865,Other,1260.0,2.0,75.0,2
5867,Other,12000.0,12.0,525.0,10
5869,Other,2820.0,3.0,285.0,3
5870,Other,1950.0,3.0,130.0,3
5872,Other,1350.0,2.0,140.0,3
5873,Other,4051.0,4.0,345.0,4
5874,Other,2100.0,3.0,170.0,3
5875,Other,1991.0,3.0,160.0,3
5877,Other,1200.0,3.0,66.0,3
5879,Other,3000.0,4.0,342.0,4
5880,Other,2400.0,6.0,245.0,6
5882,Other,1375.0,2.0,105.0,2
5883,Other,1693.0,3.0,108.0,3
5889,Other,1150.0,2.0,77.5,3
5893,Other,1058.0,2.0,60.0,2
5894,Other,900.0,1.0,30.0,1
5895,Other,1672.0,3.0,150.0,3
5898,Other,1250.0,3.0,139.0,3
5899,Other,1468.0,3.0,130.0,2
5903,Other,1480.0,2.0,145.0,3
5906,Other,2280.0,3.0,285.0,3
5907,Other,2000.0,3.0,200.0,3
5909,Other,1080.0,2.0,75.0,3
5910,Other,2400.0,2.0,150.0,3
5912,Other,1125.0,2.0,75.0,2
5913,Other,1596.0,3.0,95.0,3
5914,Other,1639.0,3.0,123.0,3
5916,Other,1740.0,3.0,199.0,3
5917,Other,1372.0,2.0,90.0,3
5919,Other,6200.0,5.0,720.0,5
5922,Other,925.0,2.0,63.0,2
5923,Other,1200.0,2.0,79.0,2
5924,Other,2500.0,3.0,270.0,3
5925,Other,1584.0,3.0,145.0,4
5926,Other,1570.0,3.0,115.0,3
5930,Other,1750.0,3.0,180.0,3
5931,Other,1500.0,1.0,160.0,2
5932,Other,2100.0,6.0,275.0,6
5934,Other,705.0,1.0,36.5,1
5935,Other,1340.0,3.0,77.0,3
5938,Other,1260.0,1.0,41.0,1
5939,Other,1200.0,2.0,125.0,2
5940,Other,1200.0,3.0,130.0,3
5941,Other,3595.0,6.0,360.0,4
5943,Other,3100.0,5.0,385.0,4
5945,Other,3259.0,3.0,270.0,3
5948,Other,596.0,1.0,42.0,1
5949,Other,10000.0,16.0,550.0,16
5950,Other,1910.0,3.0,190.0,3
5953,Other,1750.0,3.0,149.0,3
5955,Other,985.0,2.0,63.0,2
5956,Other,1300.0,2.0,129.0,2
5957,Other,1490.0,2.0,88.0,3
5960,Other,650.0,1.0,30.0,1
5961,Other,1500.0,2.0,89.99,3
5962,Other,910.0,1.0,42.0,1
5965,Other,532.0,1.0,22.49,1
5966,Other,1060.0,3.0,62.0,3
5968,Other,1550.0,2.0,160.0,2
5972,Other,1000.0,2.0,80.0,2
5974,Other,1500.0,2.0,97.0,3
5975,Other,1865.0,4.0,140.0,3
5977,Other,3500.0,4.0,245.0,4
5981,Other,1320.0,2.0,73.0,3
5982,Other,2150.0,6.0,205.0,6
5985,Other,675.0,3.0,52.0,2
5986,Other,1801.0,3.0,139.0,3
5988,Other,2990.0,4.0,324.0,4
5989,Other,2400.0,2.0,160.0,2
5991,Other,1150.0,2.0,75.0,2
5998,Other,1390.0,2.0,80.0,3
5999,Other,1550.0,2.0,90.0,3
6001,Other,1500.0,4.0,110.0,4
6003,Other,1839.0,3.0,165.0,3
6005,Other,900.0,2.0,70.0,2
6006,Other,1500.0,3.0,149.0,3
6009,Other,750.0,2.0,50.0,1
6010,Other,1605.0,2.0,85.0,3
6013,Other,1500.0,1.0,19.5,1
6015,Other,1200.0,2.0,70.0,2
6016,Other,1200.0,2.0,160.0,2
6017,Other,1904.0,3.0,155.0,3
6018,Other,2770.0,4.0,315.0,3
6019,Other,813.0,1.0,39.0,1
6022,Other,1630.0,2.0,97.78,3
6023,Other,2425.0,4.0,173.0,4
6027,Other,1280.0,2.0,75.0,2
6028,Other,735.0,1.0,75.0,1
6029,Other,500.0,1.0,24.0,1
6031,Other,1200.0,4.0,145.0,3
6032,Other,1200.0,2.0,100.0,2
6033,Other,1200.0,3.0,160.0,3
6034,Other,1265.0,2.0,82.0,3
6037,Other,1850.0,3.0,98.0,3
6038,Other,2360.0,4.0,150.0,4
6039,Other,1030.0,2.0,77.25,2
6041,Other,2000.0,3.0,160.0,3
6042,Other,1575.0,3.0,93.0,3
6043,Other,1300.0,2.0,70.0,3
6045,Other,1380.0,2.0,75.0,2
6050,Other,3100.0,3.0,250.0,3
6051,Other,1190.0,2.0,100.0,2
6052,Other,1827.0,3.0,100.0,3
6053,Other,1500.0,3.0,95.0,3
6054,Other,1180.0,2.0,63.0,2
6059,Other,1645.0,3.0,95.0,3
6062,Other,1097.0,2.0,65.0,2
6063,Other,1600.0,3.0,165.0,4
6065,Other,900.0,2.0,110.0,2
6066,Other,1200.0,2.0,125.0,2
6067,Other,1355.0,2.0,75.0,2
6069,Other,7500.0,4.0,900.0,4
6072,Other,4104.0,4.0,360.0,4
6075,Other,2080.0,2.0,150.0,2
6076,Other,1505.0,2.0,90.0,2
6077,Other,1200.0,3.0,95.75,3
6078,Other,1810.0,4.0,148.0,3
6080,Other,1530.0,2.0,97.0,3
6085,Other,1500.0,2.0,130.0,3
6090,Other,745.0,2.0,50.0,2
6092,Other,1355.0,2.0,95.0,2
6093,Other,833.0,1.0,49.0,1
6095,Other,3000.0,5.0,270.0,4
6096,Other,1220.0,2.0,68.0,2
6097,Other,3811.0,3.0,475.0,4
6098,Other,1545.0,3.0,85.0,3
6100,Other,1350.0,2.0,110.0,2
6102,Other,1200.0,2.0,68.0,3
6104,Other,2000.0,4.0,180.0,5
6108,Other,1280.0,4.0,115.0,4
6109,Other,1200.0,3.0,85.0,3
6111,Other,1655.0,3.0,155.0,3
6112,Other,1150.0,2.0,74.0,2
6114,Other,1200.0,2.0,108.0,3
6115,Other,1200.0,2.0,75.0,2
6121,Other,1350.0,4.0,85.0,4
6122,Other,4500.0,9.0,500.0,9
6125,Other,1550.0,3.0,160.0,3
6128,Other,1758.0,3.0,95.0,3
6129,Other,3179.0,5.0,351.0,4
6131,Other,1200.0,3.0,85.0,2
6133,Other,1800.0,3.0,140.0,3
6136,Other,3900.0,4.0,333.0,4
6137,Other,2400.0,4.0,200.0,3
6138,Other,1645.0,3.0,87.5,3
6140,Other,2600.0,3.0,140.0,3
6141,Other,950.0,2.0,60.0,2
6147,Other,1900.0,3.0,205.0,3
6149,Other,1402.0,2.0,85.0,3
6151,Other,2100.0,3.0,240.0,3
6155,Other,1200.0,3.0,140.0,3
6156,Other,814.0,2.0,55.0,2
6159,Other,1590.0,3.0,120.0,3
6162,Other,1450.0,2.0,89.6,3
6164,Other,1340.0,2.0,77.0,2
6167,Other,1665.0,3.0,105.0,3
6169,Other,2300.0,4.0,200.0,4
6170,Other,1210.0,2.0,76.0,2
6175,Other,1065.0,2.0,58.0,2
6178,Other,1636.0,3.0,97.0,3
6179,Other,3600.0,4.0,450.0,4
6182,Other,1200.0,3.0,72.0,3
6186,Other,1000.0,1.0,75.0,2
6189,Other,1170.0,2.0,86.0,2
6190,Other,4830.0,5.0,390.0,4
6191,Other,850.0,2.0,75.0,2
6194,Other,2065.0,3.0,130.0,3
6195,Other,1150.0,2.0,125.0,2
6198,Other,2550.0,4.0,290.0,3
